konse	konsekwencja	konsekwencji	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
kontekscie	kontekst	kontekście	subst:sg:loc:m3	1	COMPOS	NON-SGJP	CW	ERR
Kopcyki	Kopycki	Kopycki	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
Kopexu	Kopex	Kopeksu	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	ERR
kordynacji	kordynacja	koordynacji	subst:sg:gen:f	1	COMPOS	NON-SGJP	CW	ERR-TAGE
korzuch	kożuch	kożuch	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
kóry	który	który	adj:sg:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
kre	kredyt	kredyt	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
kretyniźmie	kretynizm	kretynizmie	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
krotszych	krótki	krótszych	adj:pl:loc:f:com	1	NCOMPOS	NON-SGJP	CW	ERR
krótce	krótka	pokrótce	burk	1	NCOMPOS	NON-SGJP	CW	TERR
kryjem	kryć	kryjemy	fin:pl:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
ksiazce	książka	książce	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	CW	ERR
ksiażke	książka	książkę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
ksiązką	książka	książka	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
książeczke	książeczka	książeczkę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
Książe	Książę	Książę	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
książke	książka	książkę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
księdzy	ksiądz	księży	subst:pl:gen:m1	1	NCOMPOS	NON-SGJP	CW	ERR
Księzycu	Księżyc	Księżycu	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	ERR
ktorą	który	którą	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
ktore	który	które	adj:pl:nom:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
ktory	który	który	adj:sg:nom:m1:pos	2	NCOMPOS	NON-SGJP	CW	ERR
ktorzy	który	którzy	adj:pl:nom:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
któ	który	których	adj:pl:gen:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
któ	który	który	adj:sg:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
którego	który	który	adj:sg:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
który	który	które	adj:pl:nom:n:pos	1	COMPOS-ndm	NON-SGJP	CW	ERR
Kubus	Kubuś	Kubuś	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
kum	kumpel	kumpel	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	ERR
kumuniści	komunista	komuniści	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	ERR
kumunizmu	komunizm	komunizmu	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
kupie	kupić	kupię	fin:sg:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
kupuje	kupować	kupuję	fin:sg:pri:imperf	3	NCOMPOS	NON-SGJP	CW	ERR
kurcze	kurczę	kurczę	interj	1	NCOMPOS	NON-SGJP	CW	ERR
kurcze	kurczę	kurczę	subst:pl:nom:n	1	NCOMPOS	NON-SGJP	CW	ERR
kurcze	kurczę	kurczę	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
Kurcze	kurczę	Kurczę	subst:sg:nom:n	2	NCOMPOS	NON-SGJP	CW	ERR
kurcze	kurczę	kurczę	subst:sg:nom:n	41	NCOMPOS	NON-SGJP	CW	ERR
kurweskie	kurewski	kurewskie	adj:sg:nom:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
kurzy	kurz	kurzów	subst:pl:gen:m3	1	COMPOS	NON-SGJP	CW	ERR
Kwasniewskiemu	Kwaśniewski	Kwaśniewskiemu	subst:sg:dat:m1	1	NCOMPOS	NON-SGJP	PN	ERR
kwesta	kwestia	kwestia	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
kwesti	kwestia	kwestii	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
K- 202	K-202	K-202	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	ERR
la-bo-ga	laboga	laboga	interj	1	NCOMPOS	NON-SGJP	CW	DERR
Lanckoroniu	Lanckorona	Lanckoronie	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	ERR
laską	laska	laskom	subst:pl:dat:f	1	NCOMPOS	NON-SGJP	CW	ERR
lecia	lecie	lecia	subst:sg:gen:n	1	COMPOS	NON-SGJP	COMPD	TERR
leciło	lecieć	leciało	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR-TAGE
lekramuje	lekramować	reklamuje	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
le	lekarz	lekarz	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	ERR
Lenia	Lenin	Lenina	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	ERR
lepsą	dobry	lepszą	adj:sg:acc:f:com	1	NCOMPOS	NON-SGJP	CW	DERR
leteralizacji	leteralizacja	lateralizacji	subst:sg:gen:f	2	COMPOS	NON-SGJP	CW	ERR-TAGE
let	letni	letnim	adj:sg:loc:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
Lid-u	LiD	LiD-u	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	COMPD	ERR
likwidacje	likwidacja	likwidację	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
linie	linia	linię	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
Linka	Linke	Linkego	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	ERR
lipiij	lepiej	lepiej	adv:com	1	NCOMPOS	NON-SGJP	CW	DERR
Lisbonę	Lizbona	Lizbonę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	ERR
litów	litr	litrów	subst:pl:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
Liturgiii	liturgia	Liturgii	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	ERR
lizą	leźć	lezą	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
lod	lód	lód	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
lojalnosc	lojalność	lojalność	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
Lorentz	Lorenz	Lorenz	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	PN	ERR
lubiałam	lubić	lubiłam	praet:sg:f:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
lubiał	lubić	lubił	praet:sg:m2:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
lubie	lubię	lubię	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
lu	człowiek	ludzie	depr:pl:nom:m2	1	NCOMPOS	NON-SGJP	CW	ERR
ludzią	człowiek	ludziom	subst:pl:dat:m1	1	NCOMPOS	NON-SGJP	CW	ERR
Ludzieee	człowiek	Ludzie	subst:pl:nom:m1	2	NCOMPOS	NON-SGJP	CW	DERR
luzz	luz	luz	subst:sg:nom:m3	1	NCOMPOS	NON-SGJP	CW	DERR
łaa	ła	ła	interj	1	NCOMPOS	NON-SGJP	CW	DERR
ładość	radość	radość	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	DERR
łatiwiejszą	łatwy	łatwiejszą	adj:sg:acc:f:com	1	NCOMPOS	NON-SGJP	CW	ERR
łatwił	załatwić	załatwił	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	ERR
łazinkę	łazienka	łazienkę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
łączym	łączny	łącznym	adj:sg:loc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
łodzkich	łódzki	łódzki	adj:pl:gen:m3:pos	1	NCOMPOS	NON-SGJP	PN	ERR
ło	o	o	interj	2	NCOMPOS	NON-SGJP	CW	CERR
łózko	łóżko	łóżku	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	CW	DERR
łu	łuczniczka	łuczniczką	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	ERR
łu	łuk	łuków	subst:pl:gen:m3	2	NCOMPOS	NON-SGJP	CW	ERR
łyczka	łyczek	łyczek	subst:sg:acc:m2	1	COMPOS	NON-SGJP	CW	ERR
Maciarewiczem	Macierewicz	Macierewiczem	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	ERR
Maciarewicz	Macierewicz	Macierewicz	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
magisterski	magisterka	magisterki	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
maiło	mieć	miało	praet:sg:n:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Maja	mieć	Mają	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
maja	mieć	mają	fin:pl:ter:imperf	2	NCOMPOS	NON-SGJP	CW	ERR
maksymal	maksymalny	maksymalną	adj:pl:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
MAŁA	mieć	MIAŁA	praet:sg:f:imperf:nagl	1	NCOMPOS	NON-SGJP	CW	ERR
małomiasteczkowyn	małomiasteczkowy	małomiasteczkowym	adj:sg:loc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
małso	masło	masło	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	ERR
mały	mieć	miały	praet:pl:m3:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
ma	machina	machinie	subst:sg:loc:f	2	NCOMPOS	NON-SGJP	CW	ERR
ma	mieć	mają	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
ma	mieć	mam	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
ma	na	na	prep:acc	1	NCOMPOS	NON-SGJP	CW	ERR
ma	na	na	prep:loc	1	NCOMPOS	NON-SGJP	CW	ERR
Manilii	Manila	Manili	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	ERR
Marchwiakówne	Marchwiakówna	Marchwiakówna	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	PN	ERR
Marczyłajtis	Marczułajtis	Marczułajtis	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	ERR
Mari	Maria	Marii	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	ERR
Mariocie	Marriott	Marriotcie	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	ERR
Marshamllows	marshmallows	Marshmallows	subst:pl:nom:m3	1	NCOMPOS	NON-SGJP	PN	ERR
Marshmalows	marshmallows	Marshmallows	subst:pl:nom:m3	1	NCOMPOS	NON-SGJP	PN	ERR
materialy	materiał	materiały	subst:pl:nom:m3	1	NCOMPOS	NON-SGJP	CW	ERR
Matrix'a	Matrix	Matriksa	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	COMPD	CERR
Matrix'ie	Matrix	Matriksie	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	COMPD	CERR
Ma ryny	Maryna	Maryny	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	ERR
m)	być	aglt:sg:pri:imperf:nwok	m|)	być|)	aglt:sg:pri:imperf:nwok|interp	1	NCOMPOS	NON-SGJP	CW	ERR
Melnoxem	Melnox	Melnoksem	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	PN	ERR
Metallice	Metallica	Metallikę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	ERR
mete	meta	metę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
mętnointe-resowność	mętnointeresowność	mętnointeresowność	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	NEOL	ERR
mężczyzna	mężczyzna	mężczyzny	subst:sg:gen:m1	1	COMPOS-ndm	NON-SGJP	CW	ERR
Mhmm	mhm	Mhm	interj	1	NCOMPOS	NON-SGJP	CW	CERR
mhroczna	mroczny	mroczna	adj:sg:nom:f:pos	1	NCOMPOS	NON-SGJP	CW	DERR
miala	mieć	miała	praet:sg:f:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
mial	mieć	miał	praet:sg:m3:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Micheal	Michel	Michel	subst:sg:dat:f	1	NCOMPOS	NON-SGJP	PN	ERR
Micheal	Michel	Michel	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	ERR
Michel'a	Michel	Michela	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	COMPD	CERR
Michosławach	Michosławce	Michosławcach	subst:pl:loc:n	1	NCOMPOS	NON-SGJP	PN	ERR
miec	mieć	mieć	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
miedziak	miedziak	miedziaka	subst:sg:acc:m2	1	COMPOS-ndm	NON-SGJP	CW	ERR
miedzy	między	między	prep:inst	4	NCOMPOS	NON-SGJP	CW	ERR
Miedzyszyńskiego	miedzeszyński	Miedzeszyńskiego	adj:sg:gen:m3:pos	1	NCOMPOS	NON-SGJP	PN	ERR
miedzywojennej	międzywojenny	międzywojennej	adj:sg:loc:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
mielizną	mielizna	mieliznę	subst:sg:acc:f	1	COMPOS	NON-SGJP	CW	ERR
mieszanek	mieszkanka	mieszkanek	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
mięli	mieć	mieli	praet:pl:m1:imperf	2	NCOMPOS	NON-SGJP	CW	ERR
miętko	miękko	miękko	adv:pos	2	NCOMPOS	NON-SGJP	CW	ERR
MIHAU	Michał	MICHAŁ	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	DERR
miła	mieć	miała	praet:sg:f:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
miłosci	miłość	miłości	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	CW	ERR
m.inn	między innymi	m.in	brev:pun	1	NCOMPOS	NON-SGJP	SYMB	ERR
Mirian	Miriam	Miriam	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	PN	ERR
MKOI	MKOI	MKOl	subst:sg:gen:n	3	COMPOS-ndm	NON-SGJP	ACRO	ERR-TAGE
mmm	m	m	interj	2	NCOMPOS	NON-SGJP	CW	DERR
Mnietek	Mietek	Mietek	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
MNP - 20M	MNP-20M	MNP-20M	subst:sg:nom:n	1	NCOMPOS	NON-SGJP	PN	ERR
mobilizuje	mobilizować	mobilizuję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
moga	móc	mogą	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Moge	móc	Mogę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
moja	mój	moją	adj:sg:inst:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
molo	molo	mola	subst:sg:gen:n	1	COMPOS-ndm	NON-SGJP	CW	ERR
mo	mieć	ma	fin:sg:ter:imperf	3	NCOMPOS	NON-SGJP	CW	ERR
mo	moralny	moralne	adj:pl:acc:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
mo	może	może	qub	1	NCOMPOS	NON-SGJP	CW	ERR
mo	móc	mogą	fin:pl:sec:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
mo	móc	mogę	fin:sg:pri:imperf	2	NCOMPOS	NON-SGJP	CW	ERR
mo	móc	może	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
monarchinii	monarchini	monarchini	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
Montownii	montownia	Montowni	subst:sg:loc:f	1	COMPOS-LWR	NON-SGJP	PN	ERR
mopgą	móc	mogą	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
moralnośc	moralność	moralność	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
morde	morda	mordę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
Morde	morda	Mordę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
mowią	mówić	mówią	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
mowić	mówić	mówić	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
mowimy	mówić	mówimy	fin:pl:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
moze	może	może	qub	1	NCOMPOS	NON-SGJP	CW	ERR
Moze	może	Może	qub	1	NCOMPOS	NON-SGJP	CW	ERR
mozliwość	możliwość	możliwość	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
mozna	można	można	pred	2	NCOMPOS	NON-SGJP	CW	ERR
możeta	móc	możecie	fin:pl:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
możliwe	możliwie	możliwie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
Moż(rz)e	morze	Morze	subst:sg:nom:n	1	NCOMPOS	NON-SGJP	NEOL	DERR
moży	może	może	qub	1	NCOMPOS	NON-SGJP	CW	ERR
mó	mówić	mówią	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
mówie	mówić	mówię	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
mówi	mówić	mówię	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Mrowięc	Mrowiec	Mrowiec	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
m]s	m/s	m/s	subst:sg:nom:m3	1	NCOMPOS	NON-SGJP	SYMB	ERR
mu	musieć	musiało	praet:sg:n:imperf	3	NCOMPOS	NON-SGJP	CW	ERR
musiał	musieć	musiała	praet:sg:f:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
musita	musieć	musicie	fin:pl:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
myle	mylić	mylę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Mysle	myśleć	Myślę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
myślałą	myśleć	myślała	praet:sg:f:imperf:nagl	1	NCOMPOS	NON-SGJP	CW	ERR
myś	musieć	musi	praet:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
m o j a	mój	moja	adj:sg:nom:f:pos	1	NCOMPOS	NON-SGJP	CW	DERR
naciagana	naciągany	naciągana	adj:sg:inst:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
naciaganie	naciąganie	naciąganie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
naczelna	naczelna	naczelną	subst:sg:inst:f	1	COMPOS-ndm	NON-SGJP	CW	ERR
naczenie	znaczenie	znaczenie	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	ERR
naczy	znaczyć	znaczy	fin:sg:ter:imperf	4	NCOMPOS	NON-SGJP	CW	ERR
nadaje	nadawać	nadaję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
nadal	nadać	nadał	praet:sg:m3:perf	1	NCOMPOS	NON-SGJP	CW	ERR
nadzei	nadzieja	nadziei	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
nadzieje	nadzieja	nadzieję	subst:sg:acc:f	2	NCOMPOS	NON-SGJP	CW	ERR
najbliźsi	bliski	najbliżsi	adj:pl:nom:m1:sup	1	NCOMPOS	NON-SGJP	CW	ERR
najeżdzcą	najeźdźca	najeźdźcą	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	CW	ERR
naj	lekki	najlżejsza	adj:sg:nom:f:sup	1	NCOMPOS	NON-SGJP	CW	TERR
najleprzych	dobry	najlepszych	adj:pl:gen:f:sup	1	NCOMPOS	NON-SGJP	CW	ERR
naj	mało	najmniej	adv:sup	1	NCOMPOS	NON-SGJP	CW	TERR
najprawdopodobnej	prawdopodobnie	najprawdopodobniej	adv:sup	1	NCOMPOS	NON-SGJP	CW	ERR
najprostrze	prosty	najprostsze	adj:pl:acc:f:sup	1	NCOMPOS	NON-SGJP	CW	ERR
Najważniesze	ważne	Najważniejsze	adj:sg:nom:n:sup	1	NCOMPOS	NON-SGJP	CW	ERR
najwszyżej	wysoko	najwyższej	adv:sup	1	NCOMPOS	NON-SGJP	CW	ERR
nalezy	należeć	należy	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
nalezy	należy	należy	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
należy	należy	należy	pred	1	NCOMPOS	NON-SGJP	CW	ERR
na	należeć	należy	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
na	narobić	narobiło	praet:sg:n:perf	1	NCOMPOS	NON-SGJP	CW	ERR
na	nawet	nawet	qub	1	NCOMPOS	NON-SGJP	CW	ERR
napewno	napewno	qub	na|pewno	na|pewno	prep:acc|adv:pos	2	NCOMPOS	NON-SGJP	CW	ERR
Napisala	pisać	Napisała	praet:sg:f:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Naprawde	naprawdę	Naprawdę	adv	1	NCOMPOS	NON-SGJP	CW	ERR
Naprawde	naprawdę	Naprawdę	qub	1	NCOMPOS	NON-SGJP	CW	ERR
naprawde	naprawdę	naprawdę	qub	2	NCOMPOS	NON-SGJP	CW	ERR
narazie	narazie	adv	na|razie	na|raz	prep:loc|subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
narkomani	narkomania	narkomanii	subst:sg:loc:f	1	COMPOS	NON-SGJP	CW	ERR
naro	narobić	narobiło	praet:sg:n:perf	1	NCOMPOS	NON-SGJP	CW	ERR
narooodu	naród	narodu	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	CW	DERR
nastapić	nastąpić	nastąpić	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
natajniejszych	tajny	najtajniejszych	adj:pl:gen:m3:sup	1	NCOMPOS	NON-SGJP	CW	ERR
natom iast	natomiast	natomiast	conj	1	NCOMPOS	NON-SGJP	CW	ERR
nauke	nauka	naukę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
nazw	nazwa	nazwy	subst:pl:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
na brudzi	nabrudzić	nabrudzi	fin:sg:ter:perf	2	NCOMPOS	NON-SGJP	CW	ERR
na około	naokoło	naokoło	adv	1	NCOMPOS	NON-SGJP	CW	ERR
na rodził	narodzić	narodził	praet:sg:m3:perf	1	NCOMPOS	NON-SGJP	CW	ERR
neturalnej	naturalny	naturalnej	adj:sg:gen:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
N-I-C	nic	NIC	subst:sg:nom:n	1	NCOMPOS	NON-SGJP	CW	DERR
nic nie robienie	nicnierobienie	nicnierobienie	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	CERR
niebezpieczna	niebezpieczny	niebezpieczną	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nieczego	nic	niczego	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	CW	ERR
niedziele	niedziela	niedzielę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
Niedżwieckiego	Niedźwiecki	Niedźwieckiego	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	ERR
nieee	nie	nie	qub	1	NCOMPOS	NON-SGJP	CW	DERR
Nieee	nie	Nie	qub	1	NCOMPOS	NON-SGJP	CW	DERR
nieency	nieencyklopedyczny	nieencyklopedycznego	adj:sg:gen:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
niegnusni	niegnuśny	niegnuśni	adj:pl:nom:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
niekonkretna	niekonkretny	niekonkretną	adj:sg:inst:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nienawidze	nienawidzić	nienawidzę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Nienawidze	nienawidzić	Nienawidzę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
nie	niekoniecznie	niekoniecznie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
niewiele	niewiele	niewiele	num:pl:gen:n:congr	1	COMPOS-ALT	NON-SGJP	CW	ERR
niewykfalifikowanych	niewykwalfikowany	niewykwalifikowanych	adj:pl:gen:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
niewykfalifikowanych	niewykwalifikowany	niewykwalifikowanych	adj:pl:gen:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie co	nieco	nieco	adv	1	NCOMPOS	NON-SGJP	CW	ERR
nie dobrze	niedobrze	niedobrze	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie fajne	niefajny	niefajne	adj:pl:nom:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie koniecznie	niekoniecznie	niekoniecznie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie konstytucyjne	niekonstytucyjny	niekonstytucyjne	adj:sg:nom:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie mała	niemały	niemała	adj:sg:nom:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie możność	niemożność	niemożność	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
nie prawda	nieprawda	nieprawda	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
nie szczególnie	nieszczególnie	nieszczególnie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie ważne	nieważne	nieważne	adj:sg:nom:n:pos	2	NCOMPOS	NON-SGJP	CW	ERR
nie wyjęci	niewyjęty	niewyjęci	adj:pl:nom:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR-TAGD
nie zbyt	niezbyt	niezbyt	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie złe	niezły	niezłe	adj:pl:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
nie źle	nieźle	nieźle	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
ni	nie	nie	qub	2	NCOMPOS	NON-SGJP	CW	CERR
nisz	niż	niż	conj	1	NCOMPOS	NON-SGJP	CW	ERR
nmie	nie	nie	qub	1	NCOMPOS	NON-SGJP	CW	ERR
nonstop	nonstop	non-stop	adv	1	NCOMPOS	NON-SGJP	CW	ERR
nooo	no	no	qub	1	NCOMPOS	NON-SGJP	CW	DERR
Nooo	no	No	qub	2	NCOMPOS	NON-SGJP	CW	DERR
notaki	notatka	notatki	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
Nothingham	Nottingham	Nottingham	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	PN	ERR
NOXa	NOX	NOX-a	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	ACRO	ERR
nur	nurkować	nurkować	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
o2	02	02	adj:sg:gen:m3:pos	1	NCOMPOS	NON-SGJP	SYMB	ERR
obejżeniu	obejrzeć	obejrzeniu	ger:sg:loc:n:perf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
objeto	objeto	objęto	imps:perf	1	NCOMPOS	NON-SGJP	CW	ERR
