http://www.ditkom.com.pl	http://www.ditkom.com.pl	subst:sg:nom:m3	1	PN-->SYMB
http://www.focal.org/books/hitler/HW.pdf	http://www.focal.org/books/hitler/HW.pdf	subst:sg:nom:m3	1	PN-->SYMB
http://www.fpp.co.uk/books/Dresden/DRESDEN.pdf	http://www.fpp.co.uk/books/Dresden/DRESDEN.pdf	subst:sg:nom:m3	1	PN-->SYMB
http://www.fpp.co.uk/books/Goebbels/Goebbels.pdf	http://www.fpp.co.uk/books/Goebbels/Goebbels.pdf	subst:sg:nom:m3	1	PN-->SYMB
http://www.fpp.co.uk/books/Nuremberg/NUREMBERG.pdf	http://www.fpp.co.uk/books/Nuremberg/NUREMBERG.pdf	subst:sg:nom:m3	1	PN-->SYMB
http://www.georgehart.com/pavilion.html	http://www.georgehart.com/pavilion.html	subst:sg:nom:m3	1	PN-->SYMB
http://www.hodie-world.com/excerpts.html	http://www.hodie-world.com/excerpts.html	subst:sg:nom:m3	1	PN-->SYMB
http://www.jeri.gwflota.com/main/	http://www.jeri.gwflota.com/main/	subst:sg:nom:m3	1	PN-->SYMB
http://www.li.net/~george/pavilion.html	http://www.li.net/~george/pavilion.html	subst:sg:nom:m3	1	PN-->SYMB
http://www.mtl.pl/bart	http://www.mtl.pl/bart	subst:sg:nom:m3	1	PN-->SYMB
http://www.olechowski.pl/	http://www.olechowski.pl	subst:sg:loc:m3	1	PN-->SYMB
http://www.ptfbank.pl/108.xml	http://www.ptfbank.pl/108.xml	subst:sg:nom:n	1	PN-->SYMB
http://www.pza.org.pl/taternik/992polnocnamiegusza.htm	http://www.pza.org.pl/taternik/992polnocnamiegusza.htm	subst:sg:nom:m3	1	PN-->SYMB
http://www.radiomaryja.pl.eu.org/	http://www.radiomaryja.pl.eu.org/	subst:sg:nom:m3	1	PN-->SYMB
http://www.trzcionk.alpha.net.pl/niusy/	http://www.trzcionk.alpha.net.pl/niusy/	subst:sg:nom:m3	1	PN-->SYMB
http://www.usenet.pl/doc/news-pl-faq.htpl#ogonki	http://www.usenet.pl/doc/news-pl-faq.htpl#ogonki	subst:sg:nom:m3	1	PN-->SYMB
http://www.webfabrika.com.pl/fronda/	http://www.webfabrika.com.pl/fronda/	subst:sg:nom:m3	1	PN-->SYMB
http://www.youtube.com/watch?v=Gwr-20zqTCA	http://www.youtube.com/watch?v=Gwr-20zqTCA	subst:sg:nom:m3	1	PN-->SYMB
http://wyborcza.pl/1,75478,7072995,Na_ZUS_nie_plac	http://wyborcza.pl/1,75478,7072995,Na_ZUS_nie_plac	subst:sg:nom:m3	1	PN-->SYMB
hyum	hyum	interj	1	UNK-->CW
iego	on	ppron3:sg:gen:m1:ter:akc:npraep	1	UNK-->CW	CORR-->DIAL
iks	x	subst:sg:acc:n	1	UNK-->CW
in	in	adv	3	UNK-->EXT
in	in	prep:acc	1	UNK-->EXT
in	in	qub	1	UNK-->EXT
in	in	subst:sg:acc:m3	1	UNK-->EXT
in	in	subst:sg:nom:m3	3	UNK-->EXT
izaa83@interia.pl	izaa83@interia.pl	subst:sg:nom:m3	1	PN-->SYMB
izopropylonaftalenosulfonowy	izopropylonaftalenosulfonowy	adj:sg:nom:m3:pos	2	PN-->SYMB
je	być	fin:sg:ter:imperf	4	UNK-->CW	CORR-->DIAL
jedno-	jednopokojowy	adj:pl:gen:n:pos	1	COMPD-->CW
jejch	jej	ppron3:sg:gen:f:ter:akc:npraep	1	UNK-->CW	CORR-->DIAL
jenże	jenże	adj:sg:nom:m1:pos	1	UNK-->CW	CORR-->DIAL
jeścio	jeszcze	qub	1	UNK-->CW	ERR-->DIAL
ji	on	ppron3:sg:dat:f:ter:akc:npraep	1	UNK-->CW	CORR-->DIAL
jo	ja	ppron12:sg:nom:m1:pri:nakc	1	UNK-->CW	CORR-->DIAL
jo	jo	qub	6	UNK-->CW
karcmy	karczma	subst:sg:gen:f	1	UNK-->CW	CORR-->DIAL
kobietademon@gmail.com	kobietademon@gmail.com	subst:sg:acc:m3	1	PN-->SYMB
kolacyą	kolacya	subst:sg:inst:f	1	UNK-->CW	CORR-->DIAL
kolizyom	kolizja	subst:pl:dat:f	1	UNK-->CW	ERR-->DIAL
kolo	kolo	subst:sg:nom:m1	2	UNK-->NEOL
ksiadz@friko.onet.pl	ksiadz@friko.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
którem	który	adj:sg:inst:n:pos	1	UNK-->CW	CORR-->DIAL
którem	który	adj:sg:loc:f:pos	1	UNK-->CW	CORR-->DIAL
którem	który	adj:sg:loc:m3:pos	1	UNK-->CW	CORR-->DIAL
kudy	kudy	adv	1	UNK-->CW	CORR-->DIAL
lachociągi	lachociąg	depr:pl:nom:m2	1	UNK-->NEOL
latina-pl-subskrypcja@hydepark.pl	latina-pl-subskrypcja@hydepark.pl	subst:sg:nom:m3	1	PN-->SYMB
latina-pl@hydepark.pl	latina-pl@hydepark.pl	subst:sg:nom:m3	1	PN-->SYMB
lebron26@vp.pl	lebron26@vp.pl	subst:sg:nom:m3	1	PN-->SYMB
lejtki	lejtek	depr:pl:nom:m2	1	UNK-->NEOL
lekramuje	lekramować	fin:sg:pri:imperf	1	UNK-->NEOL
leszcze	leszcz	subst:pl:nom:m1	1	UNK-->CW
lile@vp.pl	lile@vp.pl	subst:sg:nom:m3	1	PN-->SYMB
lilijami	lilia	subst:pl:inst:f	1	UNK-->CW	ERR-->DIAL
m	 być	aglt:sg:pri:imperf:nwok	1	CORR-->TAGE
m	być	aglt:pl:pri:imperf:nwok	4	UNK-->CW	CERR-->CORR
m	m	aglt:sg:pri:imperf:nwok	5	UNK-->CW	CORR-->TAGE
maksa	maks	subst:sg:acc:m1	1	UNK-->NEOL
marcinj@webcorp.pl	marcinj@webcorp.pl	subst:sg:nom:m3	1	PN-->SYMB
marcoos_87@wp.pl	marcoos_87@wp.pl	subst:sg:nom:m3	1	PN-->SYMB
małem	mały	adj:sg:loc:n:pos	1	UNK-->CW	CORR-->DIAL
meter	metr	subst:sg:acc:m3	1	UNK-->CW	ERR-->DIAL
mhroczna	mroczny	adj:sg:nom:f:pos	1	UNK-->CW
mielizną	mielizna	subst:sg:acc:f	1	UNK-->CW	CORR-->ERR
mieszczuchy	mieszczuch	subst:pl:acc:m2	1	UNK-->CW
mimo	mima	prep:acc	2	UNK-->CW	CORR-->TAGE
mioł	mieć	praet:sg:m1:imperf	1	UNK-->CW	CORR-->DIAL
miszko	mieszkać	fin:sg:ter:imperf	1	UNK-->CW	CORR-->DIAL
mlask	mlask	subst:sg:nom:n	1	UNK-->CW	CORR-->TAGE
mniedziela@prezydent.pl	mniedziela@prezydent.pl	subst:sg:nom:m3	1	PN-->SYMB
mniej	mało	qub	1	UNK-->CW
mom	mieć	fin:sg:pri:imperf	1	UNK-->CW	CORR-->DIAL
mosz	mieć	fin:sg:sec:imperf	1	UNK-->CW	CORR-->DIAL
mrcheat@gazeta.pl	mrcheat@gazeta.pl	subst:sg:nom:m3	1	PN-->SYMB
myś	musieć	praet:sg:m1:imperf	1	UNK-->CW
mąż	mąż	subst:sg:acc:m1	15	UNK-->CW
najbliższym	najbliższy	subst:pl:dat:m1	1	UNK-->CW	CORR-->TAGD
najmundrsze	mądry	adj:pl:nom:m2:sup	1	UNK-->CW	ERR-->DIAL
namądrzyłem	namądrzyć	praet:sg:m1:perf	1	UNK-->NEOL
nasza-klasa.pl	nasza-klasa.pl	subst:sg:nom:m3	1	PN-->WEB
nato	NATO	subst:sg:loc:f	2	PN-->ACRO
nazwiskamy	nazwisko	subst:pl:inst:n	1	UNK-->CW	CORR-->DIAL
nazwoł	nazwać	praet:sg:m1:perf	1	UNK-->CW	CORR-->DIAL
nazywo	nazywać	fin:sg:ter:imperf	1	UNK-->CW	CORR-->DIAL
news:9ntb5p$jst$1@h1.uw.edu.pl	news:9ntb5p$jst$1@h1.uw.edu.pl	subst:sg:nom:m3	1	PN-->SYMB
news:pl.news.czytniki	news:pl.news.czytniki	subst:sg:acc:m3	1	PN-->SYMB
news:pl.rec.kuchnia	news:pl.rec.kuchnia	subst:sg:nom:m3	2	PN-->SYMB
news:pl.sci.psychologia	news:pl.sci.psychologia	subst:sg:nom:m3	1	PN-->SYMB
niem	on	ppron3:sg:loc:m1:ter:akc:praep	1	UNK-->CW	CORR-->DIAL
nieprzyjacioły	nieprzyjaciel	subst:pl:acc:m3	1	UNK-->CW	CORR-->DIAL
niezgłębion	niezgłębiony	adj:pl:acc:n:pos	1	UNK-->CW	CORR-->DIAL
no	na	prep:acc	1	UNK-->CW	CORR-->DIAL
non	non	adv	6	UNK-->CW	CORR-->TAGD
nota	nota	burk	1	UNK-->CW	CORR-->TAGD
nota	nota	qub	1	UNK-->CW	CORR-->TAGD
o	o	qub	1	UNK-->CW
ocy	oko	subst:pl:acc:n	1	UNK-->CW	ERR-->DIAL
odczepnego	odczepny	subst:sg:acc:m1	1	UNK-->CW	CORR-->TAGE
oddali	oddali	burk	5	UNK-->CW	CORR-->TAGD
off-owych	offowy	adj:pl:gen:m3:pos	1	COMPD-->CW
ona___@op.pl	ona___@op.pl	subst:sg:nom:m3	1	PN-->SYMB
onanji	onanja	subst:sg:gen:f	1	UNK-->CW	CORR-->DIAL
oneż	on	ppron3:pl:nom:f:ter:akc:npraep	1	UNK-->CW	CORR-->DIAL
opinję	opinia	subst:sg:acc:f	1	UNK-->CW	CORR-->DIAL
or	or	interj	1	UNK-->EXT
p	p	interj	4	UNK-->CW
pH	pH	subst:sg:gen:n	1	NCH-->SYMB
palcyma	palec	subst:sg:inst:m3	1	UNK-->CW	ERR-->DIAL
paollo@free.poltronic.net	paollo@free.poltronic.net	subst:sg:nom:m3	1	PN-->SYMB
paróweczkie	paróweczka	subst:sg:acc:f	1	UNK-->CW	ERR-->DIAL
per	per	adv	1	UNK-->CW	CORR-->TAGD
pesel	PESEL	subst:sg:acc:m3	1	PN-->ACRO
pewien	pewny	adjp	14	UNK-->CW	CORR-->TAGD
phóbowałam	próbować	praet:sg:f:imperf:agl	1	UNK-->CW
pijarowych	PR-owy	adj:pl:loc:m3:pos	1	UNK-->NEOL
pięcio-	pięciolatek	subst:sg:gen:m1	1	COMPD-->CW
piłkarzyki	piłkarzyk	subst:pl:nom:m2	1	UNK-->CW
pl.sci.filozofia	pl.sci.filozofia	subst:sg:loc:m3	1	PN-->WEB
pl.soc.cośtam	pl.soc.cośtam	subst:sg:loc:m3	1	PN-->WEB
pl.soc.religia	pl.soc.religia	subst:sg:nom:m3	1	PN-->WEB
podom	podać	fin:sg:pri:perf	1	UNK-->CW	CORR-->DIAL
polujo	polować	fin:pl:ter:imperf	1	UNK-->CW	CORR-->DIAL
portalpomorza.pl	portalpomorza.pl	subst:sg:gen:m3	1	PN-->WEB
porypańców	porypaniec	subst:pl:gen:m1	1	UNK-->NEOL
posiołka	posiołok	subst:sg:gen:m3	1	UNK-->CW	CORR-->TAGE
posrednictwo@pro.onet.pl	posrednictwo@pro.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
post	post	adv	1	UNK-->CW	CORR-->TAGD
post	post	adv:pos	1	UNK-->CW	CORR-->TAGD
powiedzioł	powiedzieć	praet:sg:m1:perf	1	UNK-->CW	CORR-->DIAL
pozwoloć	pozwolić	inf:perf	1	UNK-->CW	CORR-->DIAL
primo	primo	subst:sg:nom:n	2	UNK-->EXT
priori	priori	adv	1	UNK-->EXT
pro	pro	adv	2	UNK-->CW	CORR-->TAGD
profita	profit	subst:pl:nom:m3	1	UNK-->CW	CORR-->DIAL
propos	propos	qub	3	UNK-->EXT
protest	protest	subst:pl:loc:m3	1	UNK-->CW	CORR-->ERR
protest	protest	subst:pl:nom:m3	1	UNK-->CW	CORR-->TAGD
przychały	przyjechać	fin:pl:ter:imperf	1	UNK-->CW	ERR-->DIAL
przychylnem	przychylny	adj:sg:inst:n:pos	1	UNK-->CW	CORR-->DIAL
pupile	pupil	subst:pl:acc:m2	1	UNK-->CW
pyto	pytać	fin:sg:pri:imperf	1	UNK-->CW	CORR-->DIAL
pół	pół	subst:pl:acc:n	1	UNK-->CW	CORR-->TAGE
pół	pół	subst:sg:acc:f	1	UNK-->CW	CORR-->TAGE
quo	quo	subst:sg:dat:n	1	UNK-->EXT
rad_rez@poczta.onet.pl	rad_rez@poczta.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
radościo	radość	subst:sg:inst:f	1	UNK-->CW	CORR-->DIAL
redakcja.pl	redakcja.pl	subst:sg:nom:f	1	PN-->WEB
redakcja@glospasleka.pl	redakcja@glospasleka.pl	subst:sg:nom:m3	1	PN-->SYMB
rock'u	rock	subst:sg:gen:m2	1	CW-->COMPD
rozumicie	rozumiecie	fin:pl:sec:imperf	1	UNK-->CW	ERR-->DIAL
ry(d)zykować	ryzykować	inf:imperf	1	UNK-->NEOL
sPiSiałym	sPiSiały	adj:pl:dat:n:pos	1	ERR-->CORR
sajta	sajt	subst:sg:acc:m2	1	UNK-->NEOL
saldo	saldo	adv	1	UNK-->CW	CORR-->TAGD
savoir-vivre’u	savoir-vivre	subst:sg:gen:m3	2	NCH-->COMPD
sbajdas@interia.pl	sbajdas@interia.pl	subst:sg:acc:m3	1	PN-->SYMB
science-fiction	science-fiction	subst:sg:gen:n	1	UNK-->EXT
scyre	szczery	adj:pl:nom:f:pos	1	UNK-->CW	CORR-->DIAL
se	se	interj	5	UNK-->CW
sensu	sensu	qub	1	UNK-->CW	CORR-->TAGE
siama	sam	adj:sg:nom:f:pos	3	UNK-->CW	ERR-->DIAL
skejpa	skejp	subst:sg:acc:m2	1	ERR-->PHON
slawek.sa@gazeta.pl	slawek.sa@gazeta.pl	subst:sg:nom:m3	1	PN-->SYMB
slowniki.onet.pl	slowniki.onet.pl	subst:sg:nom:m3	1	PN-->WEB
sms-a	sms	subst:sg:acc:m2	1	NCH-->COMPD
sms-a	sms	subst:sg:gen:m2	1	NCH-->COMPD
sms-y	SMS	subst:pl:acc:m3	1	NCH-->COMPD
som	być	fin:pl:ter:imperf	1	UNK-->CW	ERR-->DIAL
sonka_86@wp.pl	sonka_86@wp.pl	subst:sg:nom:m3	1	PN-->SYMB
sovieticusa	sovieticus	subst:sg:gen:m1	1	UNK-->NEOL
spytoł	spytać	praet:sg:m1:perf	1	UNK-->CW	CORR-->DIAL
status	status	subst:sg:dat:n	1	UNK-->EXT
store.britannica.com	store.britannica.com	subst:sg:nom:m3	1	PN-->SYMB
stricte	stricte	adv	1	UNK-->EXT
stricto	stricto	qub	1	UNK-->EXT
suxx	suck	fin:sg:ter:imperf	1	UNK-->NEOL
synapse@friko2.onet.pl	synapse@friko2.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
szit	szit	interj	1	UNK-->EXT	CORR-->PHON
szybko.pl	szybko.pl	subst:sg:gen:m3	1	PN-->WEB
służącem	służący	subst:sg:inst:m1	1	UNK-->CW	CORR-->DIAL
tatem	tato	subst:sg:inst:m1	1	UNK-->CW	CORR-->DIAL
taż	toż	qub	1	UNK-->CW	CORR-->DIAL
te	te	interj	3	UNK-->CW
te	te	qub	1	UNK-->CW	CORR-->TAGD
techend trejt loj kropka bloks pot kom	techandtradelaw.blogspot.com	subst:sg:nom:m3	1	PN-->WEB
tego	tego	qub	1	UNK-->CW	CORR-->TAGD
tej	tej	interj	1	UNK-->CW	CORR-->TAGD
tem	to	subst:sg:loc:n	1	UNK-->CW	CORR-->DIAL
ten	ten	interj	19	UNK-->CW	CORR-->TAGD
ten	ten	qub	5	UNK-->CW	CORR-->TAGD
tera	teraz	adv	5	UNK-->CW	ERR-->DIAL
tera	teraz	adv:pos	1	UNK-->CW	CORR-->DIAL
tero	teraz	adv	2	UNK-->CW	CORR-->DIAL
tero	to	subst:sg:gen:n	1	UNK-->CW	TAGE-->DIAL
teścia	teść	subst:sg:gen:m2	1	UNK-->CW	CORR-->TAGD
thx	thx	fin:sg:pri:imperf	1	UNK-->NEOL
toto	toto	qub	1	UNK-->CW	CORR-->TAGD
toto	toto	subst:sg:acc:n	1	UNK-->CORR
trader.pl	trader.pl	subst:sg:nom:m3	1	PN-->WEB
trakcie	trakcie	burk	1	UNK-->CW	TAGD-->TAGE
trocha	trochę	adv	1	UNK-->CW	CORR-->DIAL
troszkie	troszkę	adv	1	UNK-->CW	CORR-->DIAL
troszkie	troszkę	num:pl:acc:f:rec	1	UNK-->CW	ERR-->DIAL
trąbnąłem	trąbnąć	praet:sg:m1:perf:nagl	1	UNK-->CW
tv	TV	subst:sg:loc:f	1	NCH-->ACRO
tv	tv	subst:sg:nom:f	1	NCH-->ACRO
twem	twój	adj:sg:loc:n:pos	1	UNK-->CW	CORR-->DIAL
tyn	ten	adj:sg:acc:m3:pos	2	UNK-->CW	CORR-->DIAL
tyn	ten	adj:sg:nom:m1:pos	4	UNK-->CW	CORR-->DIAL
tyz	też	qub	1	UNK-->CW	CORR-->DIAL
tyż	też	qub	3	UNK-->CW	CERR-->DIAL
tłumokomi	tłumok	subst:pl:inst:m1	2	UNK-->CW	CORR-->DIAL
u	u	subst:sg:nom:n	1	UNK-->CW
umi	umieć	fin:sg:ter:imperf	1	UNK-->CW	CORR-->DIAL
umyślis	umyślić	fin:sg:sec:perf	1	UNK-->CW	ERR-->DIAL
uprzejmem	uprzejmy	adj:sg:inst:n:pos	1	UNK-->CW	CORR-->DIAL
urok	urok	subst:sg:acc:m2	1	UNK-->CW
uwagą	uwaga	subst:sg:acc:f	1	UNK-->CW	CORR-->ERR
ułomka	ułomek	subst:sg:acc:m1	1	UNK-->CW
uśmiejes	uśmiać	fin:sg:sec:perf	1	UNK-->CW	ERR-->DIAL
verbis	verbis	adv	1	UNK-->EXT
vojtus@poczta.onet.pl	vojtus@poczta.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
w w w polskie radio euro kropka pe el	www.polskieradioeuro.pl	subst:sg:acc:m3	1	PN-->SYMB
wicka	wicek	subst:sg:gen:m1	1	UNK-->CW
wielgie	wielki	adj:pl:acc:m3:pos	1	UNK-->CW	CORR-->DIAL
wierszów	wiersz	subst:pl:gen:m3	1	UNK-->CW	CORR-->DIAL
windykacja.pl	windykacja.pl	subst:sg:nom:m3	1	PN-->WEB
windykacji.pl	windykacja.pl	subst:sg:loc:m3	1	PN-->WEB
wisz	widzieć	fin:sg:sec:imperf	1	UNK-->CW	CERR-->DIAL
wisz	wiedzieć	fin:sg:sec:imperf	9	UNK-->CW	CERR-->DIAL
wnuki	wnuk	subst:pl:acc:m2	1	UNK-->CW
wolt	wolt	subst:pl:gen:m3	1	UNK-->CW	CORR-->CERR
wrzuta.pl	wrzuta.pl	subst:sg:nom:m3	1	PN-->WEB
wstłętne	wstrętny	adj:sg:nom:n:pos	1	UNK-->CW
wszystkę	wszystek	adj:sg:acc:f:pos	1	UNK-->CW	CORR-->DIAL
www	WWW	subst:sg:gen:f	2	NCH-->ACRO
www	www	subst:sg:nom:n	2	NCH-->ACRO
www. catclub-sopot.pl	www.catclub-sopot.pl	subst:sg:nom:m3	1	PN-->SYMB
www.archiwalia.gov.pl	www.archiwalia.gov.pl	subst:sg:nom:m3	1	PN-->SYMB
www.blogspot.com	www.blogspot.com	subst:sg:nom:m3	1	PN-->SYMB
www.colours.cz	www.colours.cz	subst:sg:loc:m3	1	PN-->SYMB
www.englishinbritain.com	www.englishinbritain.com	subst:sg:nom:m3	1	PN-->SYMB
www.eures.praca.gov.pl	www.eures.praca.gov.pl	subst:sg:nom:m3	1	PN-->SYMB
www.europetnet.com	www.europetnet.com	subst:sg:nom:m3	1	PN-->SYMB
www.felispolonia.pl	www.felispolonia.pl	subst:sg:nom:m3	1	PN-->SYMB
www.freshdevices.com	www.freshdevices.com	subst:sg:nom:m3	1	PN-->SYMB
www.gadki.lublin.pl/east/z/index.html	www.gadki.lublin.pl/east/z/index.html	subst:sg:nom:m3	1	PN-->SYMB
www.gorock.stalowka.net	www.gorock.stalowka.net	subst:sg:nom:m3	1	PN-->SYMB
www.hydepark.pl	www.hydepark.pl	subst:sg:nom:m3	1	PN-->SYMB
www.identyfikacja.pl	www.identyfikacja.pl	subst:sg:nom:m3	1	PN-->SYMB
www.kfn.strona.pl	www.kfn.strona.pl	subst:sg:loc:m3	1	PN-->SYMB
www.manggha.krakow.pl	www.manggha.krakow.pl	subst:sg:nom:m3	1	PN-->SYMB
www.mbnet.com.pl	www.mbnet.com.pl	subst:sg:nom:m3	1	PN-->SYMB
www.mdk-raciborz.pl	www.mdk-raciborz.pl	subst:sg:nom:m3	1	PN-->SYMB
www.motywsmierci.glt.pl	www.motywsmierci.glt.pl	subst:sg:nom:m3	1	PN-->SYMB
www.mp.pl/szkolenia	www.mp.pl/szkolenia	subst:sg:nom:m3	1	PN-->SYMB
www.msz.gov.pl	www.msz.gov.pl	subst:sg:nom:m3	1	PN-->SYMB
www.punkserwis.org	www.punkserwis.org	subst:sg:nom:m3	1	PN-->SYMB
www.sleazydream.com	www.slezydream.com	subst:sg:nom:m3	1	PN-->SYMB
www.suc.org	www.suc.org	subst:sg:nom:m3	1	PN-->SYMB
www.womenonwaves.org	www.womenonwaves.org	subst:sg:nom:m3	1	PN-->SYMB
www.zamek-pszczyna.pl	www.zamek-pszczyna.pl	subst:sg:nom:m3	1	PN-->SYMB
www.zsme.pl	www.zsme.pl	subst:sg:nom:m3	1	PN-->SYMB
www.zyrardow.pl	www.zyrardow.pl	subst:sg:nom:m3	1	PN-->SYMB
wykałaczkie	wykałaczka	subst:sg:acc:f	1	UNK-->CW	ERR-->DIAL
włeszcie	wreszcie	adv	1	UNK-->CW
xiański	chrześcijański	adj:sg:nom:m2:pos	1	UNK-->SYMB
xtianką	chrześcijanka	subst:sg:inst:f	1	UNK-->SYMB
yh	yh	qub	1	UNK-->CW	CORR-->TAGD
zaczym	zaczym	conj	1	UNK-->CW	CORR-->TAGD
zadychał	zadychać	praet:sg:m1:perf:nagl	1	UNK-->CW
zaro	zaraz	adv	1	UNK-->CW	CORR-->DIAL
zbywan@pgnig.com.pl	zbywan@pgnig.com.pl	subst:sg:nom:m3	1	PN-->SYMB
zbywan@polbox.com	zbywan@polbox.com	subst:sg:nom:m3	1	PN-->SYMB
zeta	zet	subst:pl:gen:m2	1	UNK-->CW
znan	znany	adjc	2	UNK-->CW	CORR-->DIAL
zoboczyć	zobaczyć	imps:perf	1	UNK-->CW	CORR-->DIAL
zoduski	zaduszki	subst:pl:nom:n	1	UNK-->CW	CORR-->DIAL
zupełnem	zupełny	adj:sg:loc:m3:pos	1	UNK-->CW	CORR-->DIAL
ĆD	Ćwiczenia Duchowe	brev:npun	4	SYMB-->ACRO	CORR-->TAGE
ładość	radość	subst:sg:nom:f	1	UNK-->CW
łał	łał	subst:sg:nom:n	2	UNK-->CW	CORR-->TAGD
ło	o	interj	2	UNK-->CW
ło	ło	interj	5	UNK-->CW
łod	od	prep:gen	1	UNK-->CW	ERR-->DIAL
łon	on	ppron3:sg:nom:m1:ter:akc:npraep	4	UNK-->CW	CORR-->DIAL
ŚAM	ŚAM	subst:sg:gen:f	1	NCH-->ACRO
ś	być	aglt:sg:sec:imperf:wok	2	UNK-->CW
ś	ś	aglt:sg:sec:imperf:nwok	5	UNK-->CW	CORR-->TAGE
ście	BYĆ	aglt:pl:pri:imperf:nwok	1	UNK-->CW	CORR-->TAGE
ście	być	aglt:pl:pri:imperf:nwok	1	UNK-->CW
ślunsku	śląski	adjp	1	UNK-->CW	CORR-->DIAL
śmy	być	aglt:pl:pri:imperf:wok	1	UNK-->CW
śmy	być	aglt:pl:sec:imperf:nwok	3	UNK-->CW
śmy	śmy	aglt:pl:pri:imperf:nwok	7	UNK-->CW	CORR-->TAGE
śta	być	aglt:pl:sec:imperf:nwok	1	UNK-->CW	CORR-->DIAL
świeżem	świeży	adj:sg:loc:n:pos	1	UNK-->CW	CORR-->DIAL
święto	święty	adj:sg:acc:f:pos	1	UNK-->CW	CORR-->ERR
ŻW	ŻW	subst:sg:acc:n	1	NCH-->ACRO
ŻW	ŻW	subst:sg:loc:n	1	NCH-->ACRO
ŻW	ŻW	subst:sg:nom:n	2	NCH-->ACRO
ż	ż	qub	4	UNK-->CW
żadnem	żaden	adj:sg:loc:m3:pos	1	UNK-->CW	CORR-->DIAL
żebrok	żebrak	subst:sg:nom:m1	1	UNK-->CW	CORR-->DIAL
żywiemy	żywieć	fin:pl:pri:imperf	1	UNK-->CW	CORR-->DIAL
˝oczywiste˝	oczywiste	adj:sg:nom:n:pos	1	UNK-->CW	CORR-->ERR
